id,entityID,url,imei,isVehicle,description,isSuppressantMixer,isRetardantMixer,isRefueler,fuelType,registration,id,url,entityID,name,registeredName,telephone,operationalContact,email,.equipment[].serviceRoles[],.equipment[].approvedByAgencies[],.equipment[].jurisdictions[],warnings,change,.equipment[].capabilities[],name,id,name,jurisdiction,id,name,jurisdiction,name,.equipment[].serviceRoles[].approvedBy[]
849,91650,https://arena.nafc.org.au/resource/api/ext/equipment/849,,false,Dew Drop Fire Bucket 1200L,true,false,false,,,440,https://arena.nafc.org.au/resource/api/ext/operators/440,77478,Heli Glenorchy/Heliworks Queenstown,Action Helicopters,+6434429971,+64275255525,info@heliglenorchy.co.nz,,,,false,2021-10-18T11:10:56+1100,Is Suppressant Mixer,Incident Mapping,,,,,,,,
850,92007,https://arena.nafc.org.au/resource/api/ext/equipment/850,,false,Dew Drop Fire Bucket 1000L,true,false,false,,,440,https://arena.nafc.org.au/resource/api/ext/operators/440,77478,Heli Glenorchy/Heliworks Queenstown,Action Helicopters,+6434429971,+64275255525,info@heliglenorchy.co.nz,,,,false,2021-10-18T11:10:56+1100,Is Suppressant Mixer,Incident Observation,,,,,,,,
851,92270,https://arena.nafc.org.au/resource/api/ext/equipment/851,,false,Dew Drop Fire Bucket 750L,true,false,false,,,440,https://arena.nafc.org.au/resource/api/ext/operators/440,77478,Heli Glenorchy/Heliworks Queenstown,Action Helicopters,+6434429971,+64275255525,info@heliglenorchy.co.nz,,,,false,2021-10-18T11:10:56+1100,Is Suppressant Mixer,Incident Observation - Tech Aided,,,,,,,,
852,92660,https://arena.nafc.org.au/resource/api/ext/equipment/852,,true,Chevy Silverado,false,false,true,Kerosene - JetA1,MLK49,503,https://arena.nafc.org.au/resource/api/ext/operators/503,78129,null,High Country Helicopters Limited,+6432024042,+64211820583,highcountryheli@xtra.co.nz,,,,false,2021-01-27T12:26:17+1100,Is Refueler;Is Vehicle,Incident Mapping,,,,,,,,
853,92715,https://arena.nafc.org.au/resource/api/ext/equipment/853,,true,Dodge Ram,false,false,true,Kerosene - JetA1,CPH371,503,https://arena.nafc.org.au/resource/api/ext/operators/503,78129,null,High Country Helicopters Limited,+6432024042,+64211820583,highcountryheli@xtra.co.nz,,,,false,2021-01-27T12:35:09+1100,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
854,93076,https://arena.nafc.org.au/resource/api/ext/equipment/854,,true,Ford Ranger,false,false,true,Kerosene - JetA1,MWW813,503,https://arena.nafc.org.au/resource/api/ext/operators/503,78129,null,High Country Helicopters Limited,+6432024042,+64211820583,highcountryheli@xtra.co.nz,,,,false,2021-01-27T12:50:27+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
855,93087,https://arena.nafc.org.au/resource/api/ext/equipment/855,,true,Spray Trailer,false,true,false,,Z546L,503,https://arena.nafc.org.au/resource/api/ext/operators/503,78129,null,High Country Helicopters Limited,+6432024042,+64211820583,highcountryheli@xtra.co.nz,,,,false,2021-01-27T13:13:48+1100,Is Retardant Mixer;Is Vehicle,Refueler - Mobile,,,,,,,,
856,93092,https://arena.nafc.org.au/resource/api/ext/equipment/856,,true,Fuel Tanker,false,false,true,Kerosene - JetA1,5W335,503,https://arena.nafc.org.au/resource/api/ext/operators/503,78129,null,High Country Helicopters Limited,+6432024042,+64211820583,highcountryheli@xtra.co.nz,,,,false,2021-01-27T13:26:16+1100,Is Refueler;Is Vehicle,Retardant Mixer - Mobile,,,,,,,,
857,93100,https://arena.nafc.org.au/resource/api/ext/equipment/857,,true,NS 2000ltr Fuel Trailer,false,false,true,Kerosene - JetA1,Q886G,461,https://arena.nafc.org.au/resource/api/ext/operators/461,77683,GCH Aviation,GCH Aviation Limited,+6433584360,+6433584360,info@gchaviation.com,,,,true,2021-01-27T13:52:56+1100,Is Refueler;Is Vehicle,,,,,,,,,
858,93101,https://arena.nafc.org.au/resource/api/ext/equipment/858,,true,NS 2000ltr Fuel Trailer,false,false,true,Kerosene - JetA1,W583G,461,https://arena.nafc.org.au/resource/api/ext/operators/461,77683,GCH Aviation,GCH Aviation Limited,+6433584360,+6433584360,info@gchaviation.com,,,,true,2021-01-27T13:54:57+1100,Is Refueler;Is Vehicle,,,,,,,,,
859,93102,https://arena.nafc.org.au/resource/api/ext/equipment/859,,true,GM 1500ltr Fuel Trailer,false,false,true,Kerosene - JetA1,2P269,461,https://arena.nafc.org.au/resource/api/ext/operators/461,77683,GCH Aviation,GCH Aviation Limited,+6433584360,+6433584360,info@gchaviation.com,,,,true,2021-01-27T13:57:37+1100,Is Refueler;Is Vehicle,,,,,,,,,
860,93296,https://arena.nafc.org.au/resource/api/ext/equipment/860,,true,Mixing Trailer,true,true,false,,48H78,503,https://arena.nafc.org.au/resource/api/ext/operators/503,78129,null,High Country Helicopters Limited,+6432024042,+64211820583,highcountryheli@xtra.co.nz,,,,false,2021-01-29T13:47:54+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Vehicle,,,,,,,,,
861,93321,https://arena.nafc.org.au/resource/api/ext/equipment/861,,true,Toyota Landcrusier,false,false,true,Kerosene - JetA1,BCHELI,564,https://arena.nafc.org.au/resource/api/ext/operators/564,90451,Backcountry Helicopters,Backcountry Helicopters Limited,+64272126958,+64273547673,pilot@backcountryhelicopters.com,,,,true,2021-07-26T13:31:45+1000,Is Refueler;Is Vehicle,,,,,,,,,
862,93392,https://arena.nafc.org.au/resource/api/ext/equipment/862,,true,Isuzu Forwad 4WD Fuel Truck MSG 07 4800 Litres,false,false,true,Kerosene - JetA1,EWA138,468,https://arena.nafc.org.au/resource/api/ext/operators/468,77778,Heli Otago,Helicopters Otago Limited,+6434897322,+64274333036,heli@heliotago.co.nz,,,,false,2021-02-02T12:23:52+1100,Is Refueler;Is Vehicle,,,,,,,,,
863,93393,https://arena.nafc.org.au/resource/api/ext/equipment/863,,true,Nissan Diesel Fuel Truck MSG 06 4200 Litres,false,false,true,Kerosene - JetA1,UB6998,468,https://arena.nafc.org.au/resource/api/ext/operators/468,77778,Heli Otago,Helicopters Otago Limited,+6434897322,+64274333036,heli@heliotago.co.nz,,,,false,2021-02-02T12:26:14+1100,Is Refueler;Is Vehicle,,,,,,,,,
865,93404,https://arena.nafc.org.au/resource/api/ext/equipment/865,,true,Hilux ute,true,true,true,,LEP452,497,https://arena.nafc.org.au/resource/api/ext/operators/497,78066,Charteris Choppers,Wairoa Aviation Limited,+64274434141,+64274434141,info@charterischoppers.co.nz,,,,false,2022-05-24T09:05:45+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
866,93439,https://arena.nafc.org.au/resource/api/ext/equipment/866,,false,Jet A1 fuel pod,false,false,true,Kerosene - JetA1,,538,https://arena.nafc.org.au/resource/api/ext/operators/538,83516,Helibiz,Helibiz,+61402424472,+61438149877,training@helibiz.com,,,,false,2021-09-30T15:15:11+1000,Is Refueler,,,,,,,,,
869,93636,https://arena.nafc.org.au/resource/api/ext/equipment/869,,true,4500l fuel truck,false,false,true,Kerosene - JetA1,ott04,550,https://arena.nafc.org.au/resource/api/ext/operators/550,84643,Over The Top - The Helicopter Company,Over The Top Limited,+6434422233,+6434422233,ceo@flynz.co.nz,,,,false,2022-01-12T13:21:48+1100,Is Refueler;Is Vehicle,,,,,,,,,
870,93749,https://arena.nafc.org.au/resource/api/ext/equipment/870,,true,Refueling Tanker,false,false,true,Kerosene - JetA1,GPY602,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,,,,false,2021-02-15T09:27:49+1100,Is Refueler;Is Vehicle,,,,,,,,,
871,93750,https://arena.nafc.org.au/resource/api/ext/equipment/871,,true,Refueling Tanker / Utility Vehicle,false,false,true,Kerosene - JetA1,HVNZ8,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,,,,false,2021-02-15T09:32:02+1100,Is Refueler;Is Vehicle,,,,,,,,,
872,93751,https://arena.nafc.org.au/resource/api/ext/equipment/872,,true,Refueling Tanker / Utility Vehicle,false,false,true,Kerosene - JetA1,HVNZ2,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,,,,false,2021-02-15T09:35:27+1100,Is Refueler;Is Vehicle,,,,,,,,,
873,93752,https://arena.nafc.org.au/resource/api/ext/equipment/873,,true,Refueling Tanker / Utility Vehicle,false,false,true,Kerosene - JetA1,HVNZ3,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,,,,false,2021-02-15T09:39:00+1100,Is Refueler;Is Vehicle,,,,,,,,,
874,93753,https://arena.nafc.org.au/resource/api/ext/equipment/874,,true,Ute,false,false,false,,HVNZ5,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,,,,false,2021-02-15T09:42:51+1100,Is Vehicle,,,,,,,,,
875,93756,https://arena.nafc.org.au/resource/api/ext/equipment/875,,false,Premo Incendiary Machine,false,false,false,,,10,https://arena.nafc.org.au/resource/api/ext/operators/10,61,Sydney Helicopters,Sydney Helicopters Pty Ltd,+61296374455,+61438216657,fireops@sydneyhelicopters.com.au,,,,true,2021-02-15T14:33:25+1100,,,,,,,,,,
877,93828,https://arena.nafc.org.au/resource/api/ext/equipment/877,,false,Fuel Tank,false,false,true,Gasoline - AvGas,,176,https://arena.nafc.org.au/resource/api/ext/operators/176,25329,Par Avion,Airlines of Tasmania,+61362485390,+61419123342,flights@paravion.com.au,,,,true,2021-02-18T13:59:41+1100,Is Refueler,,,,,,,,,
878,93847,https://arena.nafc.org.au/resource/api/ext/equipment/878,,true,Toyota Hilux LFG194,true,true,true,,LFG194,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-08-05T10:20:00+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
879,93848,https://arena.nafc.org.au/resource/api/ext/equipment/879,,true,Toyota Hilux LFG195,true,true,true,,LFG195,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-02-19T09:46:48+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
880,93849,https://arena.nafc.org.au/resource/api/ext/equipment/880,,true,Toyota Hilux LFG196,true,true,true,,LFG196,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-02-19T09:47:22+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
881,93850,https://arena.nafc.org.au/resource/api/ext/equipment/881,,true,Toyota Hilux LFG197,true,true,true,,LFG197,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-02-19T09:48:00+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
882,93851,https://arena.nafc.org.au/resource/api/ext/equipment/882,,true,Toyota Landcruiser JYD438,true,true,true,,JYD438,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-02-19T09:51:44+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
883,93852,https://arena.nafc.org.au/resource/api/ext/equipment/883,,true,Toyota Landcruiser LFG198,true,true,true,,LFG198,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-02-19T09:52:39+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
884,93853,https://arena.nafc.org.au/resource/api/ext/equipment/884,,true,Isuzu Truck,true,false,true,,GKK648,452,https://arena.nafc.org.au/resource/api/ext/operators/452,77599,Alpine Helicopters,The Alpine Group Limited,+6434434000,+64276647945,fly@alpineheli.co.nz,,,,true,2021-02-19T09:54:40+1100,Is Suppressant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
886,93931,https://arena.nafc.org.au/resource/api/ext/equipment/886,,true,GWM Ute & Truck with Crane,true,true,true,Kerosene - JetA1,HLIWRX,504,https://arena.nafc.org.au/resource/api/ext/operators/504,78154,Kapiti Heliworx Limited,Kapiti Heliworx Limited,+64276244335,+64279633900,dennis@kapitiheliworx.co.nz,,,,false,2021-09-05T11:18:14+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
887,93968,https://arena.nafc.org.au/resource/api/ext/equipment/887,,true,Toyota Hilux 4x4 flatdeck,false,false,true,Kerosene - JetA1,YB4739,463,https://arena.nafc.org.au/resource/api/ext/operators/463,77730,Amalgamated Helicopters NZ LTD,Amalgamated Helicopters NZ Limited,+6463798600,+6463798600,office@ahnzl.com,,,,true,2021-02-24T15:07:05+1100,Is Refueler;Is Vehicle,,,,,,,,,
888,93969,https://arena.nafc.org.au/resource/api/ext/equipment/888,,true,Toyota Hilux 4x4 flatdeck,false,false,true,Kerosene - JetA1,LSZ370,463,https://arena.nafc.org.au/resource/api/ext/operators/463,77730,Amalgamated Helicopters NZ LTD,Amalgamated Helicopters NZ Limited,+6463798600,+6463798600,office@ahnzl.com,,,,true,2021-02-24T15:07:05+1100,Is Refueler;Is Vehicle,,,,,,,,,
889,93972,https://arena.nafc.org.au/resource/api/ext/equipment/889,,true,Mitsubishi canter crane truck,false,false,true,Kerosene - JetA1,BWB585,463,https://arena.nafc.org.au/resource/api/ext/operators/463,77730,Amalgamated Helicopters NZ LTD,Amalgamated Helicopters NZ Limited,+6463798600,+6463798600,office@ahnzl.com,,,,true,2021-02-24T15:07:05+1100,Is Refueler;Is Vehicle,,,,,,,,,
890,94030,https://arena.nafc.org.au/resource/api/ext/equipment/890,,true,NP Isuzu Hiab Crane Truck,false,false,true,Kerosene - JetA1,KSE938,439,https://arena.nafc.org.au/resource/api/ext/operators/439,77462,Precision Helicopters	 PHL,Precision Helicopters Limited,+6467551685,+6467551685,admin@precisionhelicopters.com,,,,false,2021-10-28T14:21:14+1100,Is Refueler;Is Vehicle,,,,,,,,,
891,94031,https://arena.nafc.org.au/resource/api/ext/equipment/891,,true,NP Ford Ranger,false,false,true,Kerosene - JetA1,LSL743,439,https://arena.nafc.org.au/resource/api/ext/operators/439,77462,Precision Helicopters	 PHL,Precision Helicopters Limited,+6467551685,+6467551685,admin@precisionhelicopters.com,,,,false,2021-10-28T14:20:56+1100,Is Refueler;Is Vehicle,,,,,,,,,
892,94034,https://arena.nafc.org.au/resource/api/ext/equipment/892,,true,Hokitika Ford Ranger,false,false,true,Kerosene - JetA1,LQA766,439,https://arena.nafc.org.au/resource/api/ext/operators/439,77462,Precision Helicopters	 PHL,Precision Helicopters Limited,+6467551685,+6467551685,admin@precisionhelicopters.com,,,,false,2021-10-28T14:20:45+1100,Is Refueler;Is Vehicle,,,,,,,,,
893,94035,https://arena.nafc.org.au/resource/api/ext/equipment/893,,true,Maxwell Ford Ranger,false,false,true,Kerosene - JetA1,KTJ303,439,https://arena.nafc.org.au/resource/api/ext/operators/439,77462,Precision Helicopters	 PHL,Precision Helicopters Limited,+6467551685,+6467551685,admin@precisionhelicopters.com,,,,false,2021-10-28T14:20:32+1100,Is Refueler;Is Vehicle,,,,,,,,,
894,94062,https://arena.nafc.org.au/resource/api/ext/equipment/894,,true,Hokitika DAF Truck,false,false,true,Kerosene - JetA1,CSS155,439,https://arena.nafc.org.au/resource/api/ext/operators/439,77462,Precision Helicopters	 PHL,Precision Helicopters Limited,+6467551685,+6467551685,admin@precisionhelicopters.com,,,,false,2021-10-28T14:22:27+1100,Is Refueler;Is Vehicle,,,,,,,,,
895,94076,https://arena.nafc.org.au/resource/api/ext/equipment/895,,true,Rewa - Three support vehicles available,true,true,true,,,485,https://arena.nafc.org.au/resource/api/ext/operators/485,77937,null,Rangitikei Helicopters Limited,+6463286887,+64273286887,office@rangiheli.co.nz,,,,false,2021-02-25T12:48:00+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
896,94077,https://arena.nafc.org.au/resource/api/ext/equipment/896,,true,Rakaia - One support vehicle available,true,true,true,Kerosene - JetA1,MQR762,485,https://arena.nafc.org.au/resource/api/ext/operators/485,77937,null,Rangitikei Helicopters Limited,+6463286887,+64273286887,office@rangiheli.co.nz,,,,false,2021-09-25T09:09:40+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
897,94101,https://arena.nafc.org.au/resource/api/ext/equipment/897,300234064776550,true,Holmwood Highgate pig trailer YN97BB FS12,false,false,true,Kerosene - JetA1,YN97BB,288,https://arena.nafc.org.au/resource/api/ext/operators/288,46113,Fuel Supply Pty Ltd,Fuel Supply Pty Ltd,+61267722348,+61267722348,claire@fleethelicopters.com.au,,,,false,2022-05-26T16:55:33+1000,Is Refueler;Is Vehicle,,,,,,,,,
899,94289,https://arena.nafc.org.au/resource/api/ext/equipment/899,,true,Volvo FM480 Truck - 8 Wheeler,false,false,false,,INIL8A,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T07:40:07+1100,Is Vehicle,,,,,,,,,
900,94290,https://arena.nafc.org.au/resource/api/ext/equipment/900,,true,Hino Dutro,false,false,false,,MFN654,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T07:56:52+1100,Is Vehicle,,,,,,,,,
901,94291,https://arena.nafc.org.au/resource/api/ext/equipment/901,,true,Hino 300,false,false,false,,LPB840,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:09:13+1100,Is Vehicle,,,,,,,,,
902,94292,https://arena.nafc.org.au/resource/api/ext/equipment/902,,true,Toyota Land Cruiser Flat Dec,false,false,false,,KOPTER,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:24:50+1100,Is Vehicle,,,,,,,,,
903,94293,https://arena.nafc.org.au/resource/api/ext/equipment/903,,true,Toyota Land Cruiser Flat Deck,false,false,false,,HELIAG,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:31:11+1100,Is Vehicle,,,,,,,,,
904,94294,https://arena.nafc.org.au/resource/api/ext/equipment/904,,true,Toyota Land Cruiser Double Cab,false,false,false,,DRONEZ,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:34:44+1100,Is Vehicle,,,,,,,,,
905,94295,https://arena.nafc.org.au/resource/api/ext/equipment/905,,true,Tanker Trailer,false,false,true,Kerosene - JetA1,9L706,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:39:54+1100,Is Refueler;Is Vehicle,,,,,,,,,
906,94296,https://arena.nafc.org.au/resource/api/ext/equipment/906,,true,Tanker Trailer,false,false,true,Kerosene - JetA1,3T108,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:47:02+1100,Is Refueler;Is Vehicle,,,,,,,,,
907,94297,https://arena.nafc.org.au/resource/api/ext/equipment/907,,true,Tanker Trailer,false,false,true,Kerosene - JetA1,A936T,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T08:54:33+1100,Is Refueler;Is Vehicle,,,,,,,,,
910,94300,https://arena.nafc.org.au/resource/api/ext/equipment/910,,true,Hino 300,false,false,false,,MAA426,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T09:09:55+1100,Is Vehicle,,,,,,,,,
911,94301,https://arena.nafc.org.au/resource/api/ext/equipment/911,,true,Toyota Land Cruiser Flat Deck,false,false,false,,MBN378,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T09:16:38+1100,Is Vehicle,,,,,,,,,
912,94302,https://arena.nafc.org.au/resource/api/ext/equipment/912,,true,Nissan Navara,false,false,false,,LMH741,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T09:19:51+1100,Is Vehicle,,,,,,,,,
913,94303,https://arena.nafc.org.au/resource/api/ext/equipment/913,,true,Tanker Trailer,false,false,true,Kerosene - JetA1,1468J,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T09:52:30+1100,Is Refueler;Is Vehicle,,,,,,,,,
914,94315,https://arena.nafc.org.au/resource/api/ext/equipment/914,,true,Tanker Trailer,false,false,true,Kerosene - JetA1,N627G,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T09:56:46+1100,Is Refueler;Is Vehicle,,,,,,,,,
915,94316,https://arena.nafc.org.au/resource/api/ext/equipment/915,,false,Cloudburst Monsoon Bucket 2,true,false,false,,,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T10:12:38+1100,Is Suppressant Mixer,,,,,,,,,
916,94317,https://arena.nafc.org.au/resource/api/ext/equipment/916,,false,Cloudburst Monsoon Bucket 1,true,false,false,,,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T10:12:07+1100,Is Suppressant Mixer,,,,,,,,,
917,94324,https://arena.nafc.org.au/resource/api/ext/equipment/917,,false,Aflex Monsoon Bucket 1,true,false,false,,,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T10:19:15+1100,Is Suppressant Mixer,,,,,,,,,
918,94325,https://arena.nafc.org.au/resource/api/ext/equipment/918,,false,Aflex Monsoon Bucket 2,true,false,false,,,532,https://arena.nafc.org.au/resource/api/ext/operators/532,82749,Helisika Helicopters,Helisika Agricultural,+64275645394,+64275645394,jaz@helisikahelicopters.co.nz,,,,false,2021-03-03T10:22:13+1100,Is Suppressant Mixer,,,,,,,,,
919,94365,https://arena.nafc.org.au/resource/api/ext/equipment/919,,true,Ford Ranger Ute and Fuel Trailer,true,false,true,Kerosene - JetA1,HELIWK,443,https://arena.nafc.org.au/resource/api/ext/operators/443,77519,null,Tararua Heliwork Limited,+6463768000,+6463768000,pilot@tararuaheliwork.co.nz,,,,false,2022-03-09T16:11:05+1100,Is Suppressant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
920,94366,https://arena.nafc.org.au/resource/api/ext/equipment/920,,true,Ford Ranger Ute and Fuel Trailer,true,true,true,Kerosene - JetA1,MMU196,443,https://arena.nafc.org.au/resource/api/ext/operators/443,77519,null,Tararua Heliwork Limited,+6463768000,+6463768000,pilot@tararuaheliwork.co.nz,,,,false,2022-03-09T16:11:05+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
921,95150,https://arena.nafc.org.au/resource/api/ext/equipment/921,,true,Totota Landcruiser Flatdeck     MPY623,true,true,true,Kerosene - JetA1,MPY623,511,https://arena.nafc.org.au/resource/api/ext/operators/511,78412,null,Oceania Helicopters Tauranga Limited,+64274942046,+64274942046,info@ohtl.co.nz,,,,false,2021-03-29T10:39:56+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
922,95270,https://arena.nafc.org.au/resource/api/ext/equipment/922,300434063110860,true,Fuel Tanker,false,false,true,Kerosene - JetA1,FWC476,455,https://arena.nafc.org.au/resource/api/ext/operators/455,77631,null,Aspiring Helicopters Limited,+64274746073,+6434437152,james@aspiringhelicopters.co.nz,,,,false,2021-08-02T07:32:55+1000,Is Refueler;Is Vehicle,,,,,,,,,
923,95348,https://arena.nafc.org.au/resource/api/ext/equipment/923,,true,Toyota Hilux Ute,true,true,false,,FUP615,460,https://arena.nafc.org.au/resource/api/ext/operators/460,77676,null,Eastland Heliservices Limited,,+6421463343,eastlandheliservices@gmail.com,,,,false,2021-05-12T10:39:48+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Vehicle,,,,,,,,,
924,95349,https://arena.nafc.org.au/resource/api/ext/equipment/924,,true,Martin Fuel Tanker,true,true,true,Kerosene - JetA1,,460,https://arena.nafc.org.au/resource/api/ext/operators/460,77676,null,Eastland Heliservices Limited,,+6421463343,eastlandheliservices@gmail.com,,,,false,2021-05-12T10:39:48+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,,,,,,,,,
925,95370,https://arena.nafc.org.au/resource/api/ext/equipment/925,,false,Aerial Drip Torch,false,false,false,,,66,https://arena.nafc.org.au/resource/api/ext/operators/66,2606,Heli Surveys,Heli Surveys Pty Ltd,1300459686,1300459686,info@helisurveys.com.au,,,,false,2021-04-09T12:19:15+1000,,,,,,,,,,
926,95475,https://arena.nafc.org.au/resource/api/ext/equipment/926,,true,ISUZU FUEL TRUCK F SERIES Msg 10 4000 Litres,false,false,true,Kerosene - JetA1,NJB179,468,https://arena.nafc.org.au/resource/api/ext/operators/468,77778,Heli Otago,Helicopters Otago Limited,+6434897322,+64274333036,heli@heliotago.co.nz,,,,false,2021-04-13T14:27:30+1000,Is Refueler;Is Vehicle,,,,,,,,,
927,95677,https://arena.nafc.org.au/resource/api/ext/equipment/927,,false,Ground Effect Spitfire Fire Lighter - Drip Torch,false,false,false,,,76,https://arena.nafc.org.au/resource/api/ext/operators/76,3638,Truenorth Helicopters,True North NO 2 PTY LTD,+61428534573,+61428534573,info@truenorthhelicopters.com.au,,,,false,2022-07-09T17:38:25+1000,,,,,,,,,,
