imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,event,source,messageText,productType,volume
,,,,2022-07-26T07:07:53+1000,2022-07-26T07:08:19+1000,-36.8581759929657,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:08:53+1000,2022-07-26T07:09:20+1000,-36.8581759929657,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:09:53+1000,2022-07-26T07:10:20+1000,-36.8581867218018,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:10:53+1000,2022-07-26T07:12:01+1000,-36.8581867218018,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:11:53+1000,2022-07-26T07:12:58+1000,-36.8581867218018,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:12:53+1000,2022-07-26T07:13:59+1000,-36.8581867218018,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:13:53+1000,2022-07-26T07:15:03+1000,-36.8581867218018,174.760615825653,0,155,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:14:53+1000,2022-07-26T07:15:03+1000,-36.8581759929657,174.760594367981,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:15:53+1000,2022-07-26T07:16:23+1000,-36.8581759929657,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:16:53+1000,2022-07-26T07:17:24+1000,-36.8581759929657,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:17:53+1000,2022-07-26T07:18:25+1000,-36.8581759929657,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:18:53+1000,2022-07-26T07:20:06+1000,-36.8581867218018,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:19:53+1000,2022-07-26T07:21:07+1000,-36.8581652641296,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:20:53+1000,2022-07-26T07:22:11+1000,-36.8581759929657,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:21:53+1000,2022-07-26T07:22:11+1000,-36.8581867218018,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:22:53+1000,2022-07-26T07:23:29+1000,-36.8581974506378,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:23:53+1000,2022-07-26T07:24:29+1000,-36.8581759929657,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:24:53+1000,2022-07-26T07:25:15+1000,-36.8581867218018,174.760594367981,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:25:53+1000,2022-07-26T07:26:16+1000,-36.8581545352936,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:26:53+1000,2022-07-26T07:27:31+1000,-36.8581759929657,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:27:53+1000,2022-07-26T07:29:12+1000,-36.8581652641296,174.760615825653,0,155,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:28:53+1000,2022-07-26T07:30:33+1000,-36.8581974506378,174.760637283325,0,155,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:29:53+1000,2022-07-26T07:30:43+1000,-36.8581867218018,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:30:53+1000,2022-07-26T07:31:24+1000,-36.8581652641296,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:31:53+1000,2022-07-26T07:32:35+1000,-36.8581438064575,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:32:53+1000,2022-07-26T07:33:28+1000,-36.8581545352936,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:33:53+1000,2022-07-26T07:34:30+1000,-36.8581759929657,174.760615825653,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:34:53+1000,2022-07-26T07:35:37+1000,-36.8581867218018,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:35:53+1000,2022-07-26T07:36:37+1000,-36.8581652641296,174.760615825653,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:36:53+1000,2022-07-26T07:37:56+1000,-36.8581759929657,174.760615825653,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:37:53+1000,2022-07-26T07:38:58+1000,-36.8581545352936,174.760615825653,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:38:53+1000,2022-07-26T07:40:00+1000,-36.8581438064575,174.760615825653,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:39:53+1000,2022-07-26T07:41:01+1000,-36.8581652641296,174.760594367981,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:40:53+1000,2022-07-26T07:42:01+1000,-36.8581652641296,174.760615825653,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:41:53+1000,2022-07-26T07:43:02+1000,-36.8581545352936,174.760594367981,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:42:53+1000,2022-07-26T07:44:03+1000,-36.8581545352936,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:43:53+1000,2022-07-26T07:45:04+1000,-36.8581438064575,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:44:53+1000,2022-07-26T07:46:05+1000,-36.8581759929657,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:45:53+1000,2022-07-26T07:47:06+1000,-36.8581652641296,174.760615825653,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:46:53+1000,2022-07-26T07:47:06+1000,-36.8581545352936,174.760594367981,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:47:53+1000,2022-07-26T07:48:27+1000,-36.8581545352936,174.760594367981,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:48:53+1000,2022-07-26T07:49:48+1000,-36.8581438064575,174.760615825653,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:49:53+1000,2022-07-26T07:50:49+1000,-36.8581438064575,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:50:53+1000,2022-07-26T07:51:39+1000,-36.8581545352936,174.760594367981,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:51:53+1000,2022-07-26T07:52:50+1000,-36.8581545352936,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:52:53+1000,2022-07-26T07:53:42+1000,-36.8581545352936,174.760594367981,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:53:53+1000,2022-07-26T07:54:43+1000,-36.8581545352936,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:54:53+1000,2022-07-26T07:55:44+1000,-36.8581652641296,174.760594367981,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:55:53+1000,2022-07-26T07:56:45+1000,-36.8581652641296,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:56:53+1000,2022-07-26T07:58:07+1000,-36.8581759929657,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:57:53+1000,2022-07-26T07:58:54+1000,-36.8581759929657,174.760572910309,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:58:53+1000,2022-07-26T07:59:50+1000,-36.8581652641296,174.760594367981,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T07:59:53+1000,2022-07-26T08:00:51+1000,-36.8581652641296,174.760594367981,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:00:53+1000,2022-07-26T08:01:53+1000,-36.8581652641296,174.760594367981,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:01:53+1000,2022-07-26T08:02:54+1000,-36.8581652641296,174.760594367981,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:02:53+1000,2022-07-26T08:03:59+1000,-36.8581759929657,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:03:53+1000,2022-07-26T08:05:17+1000,-36.8581652641296,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:04:53+1000,2022-07-26T08:05:17+1000,-36.8581545352936,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:05:53+1000,2022-07-26T08:06:19+1000,-36.8581652641296,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:06:53+1000,2022-07-26T08:07:20+1000,-36.8581438064575,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:07:53+1000,2022-07-26T08:08:21+1000,-36.8581438064575,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:08:53+1000,2022-07-26T08:09:43+1000,-36.8581545352936,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:09:53+1000,2022-07-26T08:10:44+1000,-36.8581545352936,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:10:53+1000,2022-07-26T08:12:06+1000,-36.8581545352936,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:11:53+1000,2022-07-26T08:12:46+1000,-36.8581438064575,174.760594367981,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:12:53+1000,2022-07-26T08:13:47+1000,-36.8581545352936,174.760594367981,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:13:53+1000,2022-07-26T08:14:48+1000,-36.8581545352936,174.760594367981,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:14:53+1000,2022-07-26T08:15:49+1000,-36.8581438064575,174.760615825653,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:15:53+1000,2022-07-26T08:16:50+1000,-36.8581545352936,174.760615825653,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:16:53+1000,2022-07-26T08:17:51+1000,-36.8581438064575,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:17:53+1000,2022-07-26T08:19:00+1000,-36.8581438064575,174.760594367981,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:18:53+1000,2022-07-26T08:20:01+1000,-36.8581438064575,174.760572910309,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:19:53+1000,2022-07-26T08:21:02+1000,-36.8581545352936,174.760572910309,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:20:53+1000,2022-07-26T08:21:55+1000,-36.8581545352936,174.760572910309,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:21:53+1000,2022-07-26T08:22:56+1000,-36.8581545352936,174.760572910309,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:22:53+1000,2022-07-26T08:23:57+1000,-36.8581545352936,174.760594367981,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:23:53+1000,2022-07-26T08:25:09+1000,-36.8581545352936,174.760615825653,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:24:53+1000,2022-07-26T08:25:09+1000,-36.8581545352936,174.760594367981,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:25:53+1000,2022-07-26T08:26:32+1000,-36.8581330776215,174.760572910309,0,155,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:26:53+1000,2022-07-26T08:27:12+1000,-36.8581438064575,174.760572910309,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:27:53+1000,2022-07-26T08:28:34+1000,-36.8581545352936,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:28:53+1000,2022-07-26T08:29:36+1000,-36.8581438064575,174.760572910309,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:29:53+1000,2022-07-26T08:30:37+1000,-36.8581438064575,174.760594367981,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:30:53+1000,2022-07-26T08:31:38+1000,-36.8581438064575,174.760615825653,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:31:53+1000,2022-07-26T08:32:39+1000,-36.8581438064575,174.760594367981,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:32:53+1000,2022-07-26T08:34:21+1000,-36.8581438064575,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:33:53+1000,2022-07-26T08:34:21+1000,-36.8581545352936,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:34:53+1000,2022-07-26T08:35:22+1000,-36.8581545352936,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:35:53+1000,2022-07-26T08:36:23+1000,-36.8581545352936,174.760594367981,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:36:53+1000,2022-07-26T08:37:23+1000,-36.8581438064575,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:37:53+1000,2022-07-26T08:38:24+1000,-36.8581438064575,174.760615825653,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:38:53+1000,2022-07-26T08:39:29+1000,-36.8581545352936,174.760615825653,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:39:53+1000,2022-07-26T08:40:27+1000,-36.8581438064575,174.760615825653,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:40:53+1000,2022-07-26T08:41:30+1000,-36.8581438064575,174.760594367981,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:41:53+1000,2022-07-26T08:42:32+1000,-36.8581438064575,174.760615825653,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:42:53+1000,2022-07-26T08:43:32+1000,-36.8581545352936,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:43:53+1000,2022-07-26T08:44:33+1000,-36.8581438064575,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:44:53+1000,2022-07-26T08:45:34+1000,-36.8581330776215,174.760615825653,0,155,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:45:53+1000,2022-07-26T08:46:35+1000,-36.8581545352936,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:46:53+1000,2022-07-26T08:47:35+1000,-36.8581759929657,174.760594367981,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:47:53+1000,2022-07-26T08:48:36+1000,-36.8581652641296,174.760572910309,0,155,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:48:53+1000,2022-07-26T08:49:37+1000,-36.8581438064575,174.760594367981,0,155,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:49:53+1000,2022-07-26T08:50:38+1000,-36.8581438064575,174.760594367981,0,155,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:50:53+1000,2022-07-26T08:51:39+1000,-36.8581545352936,174.760615825653,0,155,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:51:53+1000,2022-07-26T08:52:24+1000,-36.8581545352936,174.760615825653,0,155,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:52:53+1000,2022-07-26T08:53:40+1000,-36.8581438064575,174.760615825653,0,155,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:53:53+1000,2022-07-26T08:54:41+1000,-36.8581438064575,174.760615825653,0,155,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:54:53+1000,2022-07-26T08:55:42+1000,-36.8581438064575,174.760594367981,0,155,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:55:53+1000,2022-07-26T08:56:49+1000,-36.8581545352936,174.760615825653,0,155,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:00:31+1000,2022-07-26T09:01:07+1000,-36.8581223487854,174.760658740997,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:00:53+1000,2022-07-26T09:01:07+1000,-36.8581330776215,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:01:53+1000,2022-07-26T09:02:28+1000,-36.8581545352936,174.760615825653,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:02:53+1000,2022-07-26T09:03:17+1000,-36.8581545352936,174.760594367981,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:03:53+1000,2022-07-26T09:04:50+1000,-36.8581545352936,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:04:53+1000,2022-07-26T09:05:52+1000,-36.8581438064575,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:05:53+1000,2022-07-26T09:07:13+1000,-36.8581545352936,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:06:53+1000,2022-07-26T09:08:04+1000,-36.8581438064575,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:07:53+1000,2022-07-26T09:09:05+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:08:53+1000,2022-07-26T09:10:07+1000,-36.8581330776215,174.760594367981,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:09:53+1000,2022-07-26T09:10:57+1000,-36.8581438064575,174.760594367981,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:10:53+1000,2022-07-26T09:12:09+1000,-36.8581545352936,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:11:53+1000,2022-07-26T09:13:31+1000,-36.8581545352936,174.760615825653,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:12:53+1000,2022-07-26T09:13:31+1000,-36.8581438064575,174.760594367981,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:13:53+1000,2022-07-26T09:14:33+1000,-36.8581438064575,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:14:53+1000,2022-07-26T09:15:34+1000,-36.8581330776215,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:15:53+1000,2022-07-26T09:16:43+1000,-36.8581545352936,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:16:53+1000,2022-07-26T09:17:44+1000,-36.8581545352936,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:17:53+1000,2022-07-26T09:18:38+1000,-36.8581545352936,174.760615825653,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:18:53+1000,2022-07-26T09:20:19+1000,-36.8581545352936,174.760615825653,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:19:53+1000,2022-07-26T09:20:20+1000,-36.8581545352936,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:20:53+1000,2022-07-26T09:21:21+1000,-36.8581438064575,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:21:53+1000,2022-07-26T09:24:11+1000,-36.8581438064575,174.760637283325,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:22:53+1000,2022-07-26T09:24:11+1000,-36.8581545352936,174.760637283325,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:23:53+1000,2022-07-26T09:24:24+1000,-36.8581545352936,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:24:53+1000,2022-07-26T09:25:45+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:25:53+1000,2022-07-26T09:26:46+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:26:53+1000,2022-07-26T09:27:55+1000,-36.8581545352936,174.760615825653,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:27:53+1000,2022-07-26T09:28:48+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:28:53+1000,2022-07-26T09:29:58+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:29:53+1000,2022-07-26T09:30:59+1000,-36.8581438064575,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:30:53+1000,2022-07-26T09:32:31+1000,-36.8581545352936,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:31:53+1000,2022-07-26T09:32:51+1000,-36.8581438064575,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:32:53+1000,2022-07-26T09:33:41+1000,-36.8581438064575,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:33:53+1000,2022-07-26T09:34:33+1000,-36.8581438064575,174.760637283325,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:34:53+1000,2022-07-26T09:35:23+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:35:53+1000,2022-07-26T09:36:15+1000,-36.8581438064575,174.760594367981,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:36:53+1000,2022-07-26T09:37:16+1000,-36.8581438064575,174.760572910309,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:37:53+1000,2022-07-26T09:38:26+1000,-36.8581438064575,174.760594367981,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:38:53+1000,2022-07-26T09:39:27+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:39:53+1000,2022-07-26T09:40:39+1000,-36.8581438064575,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:40:53+1000,2022-07-26T09:41:40+1000,-36.8581438064575,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:41:53+1000,2022-07-26T09:42:41+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:42:53+1000,2022-07-26T09:43:42+1000,-36.8581330776215,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:43:53+1000,2022-07-26T09:44:43+1000,-36.8581330776215,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:44:53+1000,2022-07-26T09:45:43+1000,-36.8581438064575,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:45:53+1000,2022-07-26T09:46:53+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:46:53+1000,2022-07-26T09:47:54+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:47:53+1000,2022-07-26T09:48:46+1000,-36.8581438064575,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:48:53+1000,2022-07-26T09:49:47+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:49:53+1000,2022-07-26T09:50:48+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:50:53+1000,2022-07-26T09:51:58+1000,-36.8581330776215,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:51:53+1000,2022-07-26T09:53:30+1000,-36.8581438064575,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
