imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,events,productType
300234066889440,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066889440,HELICOPTER,FB100 (VH-XXU) Microflite,2020-07-10T12:12:32+1000,2020-07-10T12:13:26+1000,-37.9724366666667,145.092731666667,0,0,20,EVT_STANDARD,UNKNOWN
300234061688610,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061688610,HELICOPTER,FB446 VH-ZVX Nautilus Aviation,2021-01-04T15:59:50+1100,2021-01-04T16:00:29+1100,-19.253275,146.771568333333,0,0,18,EVT_STANDARD,UNKNOWN
300234061810580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061810580,HELICOPTER,FB510 VH-SGK Helifarm,2021-02-18T10:42:30+1100,2021-02-18T10:42:42+1100,-37.7428416666667,140.785978333333,0,0,68,EVT_STANDARD,UNKNOWN
300234062253710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062253710,HELICOPTER,FB302 VH-SCO - PHS,2021-10-04T10:55:00+1100,2021-10-04T10:55:36+1100,-37.9798266666667,145.094381666667,0,0,27,EVT_STANDARD,UNKNOWN
300234064323350,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064323350,FIXED_WING,FIREBOSS B717 (VH-NWU) R&M Aircraft,2021-11-12T10:32:48+1100,2021-11-12T10:33:03+1100,-32.56179,149.61618,0,0,424,EVT_STANDARD,UNKNOWN
300234060310060,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060310060,FIXED_WING,B595 VH-OUY Aerotech,2021-06-09T17:20:57+1000,2021-06-09T17:21:08+1000,-23.4928833333333,148.181666666667,1,290,203,EVT_STANDARD,UNKNOWN
300434062926540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062926540,FIXED_WING,B427 - VH-BQE - Precision Aerial,2021-12-31T21:14:09+1100,2021-12-31T21:14:12+1100,-27.34594,149.8793,0,0,295,EVT_SHUTDOWN,UNKNOWN
H17000013,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H17000013,HELICOPTER,HT296 VH-UEC - EPS Helicopter Services,2022-07-11T11:17:01+1000,2022-07-11T11:17:08+1000,-33.9191545223938,150.994451805867,0,0,20,EVT_SCHEDULED,WATER
300034012994390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012994390,FIXED_WING,B288 VH-XAT Kennedy Air +FIREBOSS+,2020-02-07T13:44:15+1100,2020-02-07T13:44:28+1100,-30.97325,150.182716666667,4,287,313,EVT_STANDARD,
300025010009550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010009550,HELICOPTER,HT272 VH-LUE HeliTreck,2020-02-05T07:57:09+1100,2020-02-05T07:58:40+1100,-33.9181746656176,150.994177812746,0,288,30,EVT_INFLIGHT,
300434062780450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062780450,HELICOPTER,VH-XCW (FB700),2020-07-23T09:17:07+1000,2020-07-23T09:17:16+1000,-42.83863,147.507,0,0,17,EVT_SHUTDOWN,UNKNOWN
AC:FD:EC:C5:5E:85,https://arena.nafc.org.au/tracking/api/ext/currentLocations/AC:FD:EC:C5:5E:85,VEHICLE,Refueller HT334 Kestrel Aviation,2020-03-25T17:53:29+1100,2020-03-25T17:53:29+1100,-36.89875926,145.18151993,0,0,142,EVT_STANDARD,
B14000058,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B14000058,HELICOPTER,PKAR03,2017-07-25T15:22:42+1000,2017-07-25T15:22:53+1000,-33.918287238258,150.989821193176,0,0,15,EVT_SCHEDULED,
M13000074,https://arena.nafc.org.au/tracking/api/ext/currentLocations/M13000074,HELICOPTER,FB704 VH-UUF Helicopter Resources,2020-01-10T15:24:05+1100,2020-01-10T15:25:15+1100,-42.7695486774906,146.04699382256,0,0,320,EVT_STARTUP,
300234060604710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060604710,VEHICLE,CA24AW Aircair Kenworth T408,2021-11-09T18:04:33+1100,2021-11-09T18:04:45+1100,-29.3979,149.876283333333,11,280,209,EVT_STANDARD,UNKNOWN
300234067406680,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067406680,FIXED_WING,B455 VH-XAJ Kennedy Air +FIREBOSS+,2020-01-03T16:53:36+1100,2020-01-03T16:53:48+1100,-35.9008,150.14665,0,162,7,EVT_STANDARD,
300034013005510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013005510,VEHICLE,Fuel Truck 1 Hino Forest Air,2020-09-20T07:52:22+1000,2020-09-20T07:52:33+1000,-35.9068166666667,146.912866666667,1,52,222,EVT_DISTRESS,UNKNOWN
300234064770700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064770700,VEHICLE,D3024-XV46FC Aero Refuellers,2020-02-07T10:45:00+1100,2020-02-07T10:47:18+1100,-33.90067,151.07707,0,0,18,EVT_STANDARD,
300234064227430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064227430,FIXED_WING,B885 VH-ODQ (NTM DV)- XO Aviation,2021-11-25T10:07:15+1100,2021-11-25T10:07:25+1100,-13.05763,131.02972,70,318,113,EVT_LANDING,FOAM
300434063863070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063863070,HELICOPTER,FB226 VH-IHC AIR T&G,2022-07-17T08:47:00+1000,2022-07-17T08:47:15+1000,-28.83779,153.55453,0,0,2,EVT_STANDARD,UNKNOWN
300234063180160,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063180160,FIXED_WING,B882  VH-ZBI - XO Aviation,2021-03-30T16:04:58+1100,2021-03-30T16:05:14+1100,-13.05497,131.03456,0,0,104,EVT_ENGINEOFF,WATER
300234065364640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065364640,HELICOPTER,HT297 VH-VRC Skyhook,2020-10-15T10:26:31+1100,2020-10-15T10:27:11+1100,-32.7274783333333,152.075315,0,0,0,EVT_DROP_STOP,UNKNOWN
300234063185180,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063185180,FIXED_WING,B885 VH-ODQ - XO Aviation,2021-08-06T13:23:18+1000,2021-08-06T13:23:35+1000,-13.05532,131.03457,0,121,112,EVT_ENGINEOFF,RETARDANT
300234062550990,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062550990,HELICOPTER,FB301 VH-BLA - PHS,2018-03-13T14:39:23+1100,2018-03-13T14:39:28+1100,-30.59755,138.42225,0,266,257,EVT_STANDARD,
300234011372000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011372000,FIXED_WING,B225 VH-FHA Fred Fahey,2020-11-13T12:11:41+1100,2020-11-13T12:12:45+1100,-33.8463566666667,148.651786666667,1,186,320,EVT_STANDARD,UNKNOWN
300234010053910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010053910,HELICOPTER,FB314 VH-VCZ PHS,2020-04-06T14:26:30+1000,2020-04-06T14:26:47+1000,-37.9792333333333,145.094398333333,0,22,17,EVT_STANDARD,
300434063110860,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063110860,HELICOPTER,ZK-HGR,2022-07-22T13:36:03+1000,2022-07-22T13:36:17+1000,-44.63367,168.92719,0,0,323,EVT_SHUTDOWN,UNKNOWN
F17000054,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F17000054,HELICOPTER,HT202 VH-VRQ NSW RFS,2022-07-22T13:34:53+1000,2022-07-22T13:35:00+1000,-33.9171714387757,150.993597744369,0,0,30,EVT_SCHEDULED,WATER
300234064234750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064234750,FIXED_WING,FS290 VH-HXI Thomas Aviation,2020-07-23T10:33:00+1000,2020-07-23T10:37:51+1000,-32.2175,148.5685,0,0,334,EVT_STARTUP,UNKNOWN
300234067848490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067848490,HELICOPTER,VH-EHY,2020-03-04T16:30:00+1100,2020-03-04T16:30:22+1100,-27.3995016666667,141.813365,0,0,117,EVT_STANDARD,
300234061422460,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061422460,VEHICLE,AO R2 Air Spt Car 1,2020-10-11T19:11:56+1100,2020-10-11T19:12:10+1100,-34.6030333333333,138.877183333333,0,0,205,EVT_STANDARD,UNKNOWN
60:30:D4:95:D0:3A,https://arena.nafc.org.au/tracking/api/ext/currentLocations/60:30:D4:95:D0:3A,VEHICLE,Refueller HT341 Kestrel Aviation,2021-02-24T19:31:16+1100,2021-02-24T19:31:16+1100,-36.89868523,145.1811418,0,282,143,EVT_STOPPED,UNKNOWN
300234061473770,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061473770,FIXED_WING,FIREBOSS B718 (VH-AWU) R&M Aircraft,2022-05-06T14:35:10+1000,2022-05-06T14:35:17+1000,-29.49472,149.85036,0,338,218,EVT_STANDARD,UNKNOWN
300434063201880,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063201880,HELICOPTER,HT258 VH-OXU NSW Helicopters SUPER HUEY II (loan),2019-12-23T16:37:41+1100,2019-12-23T16:37:45+1100,-33.56103,150.9138,0,0,34,EVT_SHUTDOWN,
300234060607700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060607700,HEARTBEAT,NAA2100010,2020-02-27T07:55:58+1100,2020-02-27T07:56:06+1100,-29.6722833333333,149.45455,0,0,170,EVT_STANDARD,
300234011279790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011279790,HELICOPTER,FB297 VH-ANC Precision,2019-12-23T18:00:35+1100,2019-12-23T18:00:55+1100,-34.34328,150.498343333333,89,179,864,EVT_STANDARD,
300234060702980,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060702980,VEHICLE,323 SEK,2020-12-09T13:39:21+1100,2020-12-09T13:39:47+1100,-27.3782833333333,149.950166666667,90,299,277,EVT_STANDARD,UNKNOWN
300234067137930,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067137930,FIXED_WING,B222 VH-FEP Fred Fahey,2022-06-27T10:12:33+1000,2022-07-11T15:51:49+1000,-33.84732,148.65269,0,0,28,EVT_STARTUP,RETARDANT
300234060608690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060608690,FIXED_WING,B425 - VH-ZRO - Precision Aerial,2020-12-08T09:27:29+1100,2020-12-08T09:27:41+1100,-27.5434833333333,151.914666666667,0,0,644,EVT_STANDARD,UNKNOWN
300234065138230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065138230,HELICOPTER,VH-LHP,2019-11-05T23:34:50+1100,2019-11-05T23:35:41+1100,-28.1008216666667,140.197693333333,0,0,30,EVT_STANDARD,
300234064323140,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064323140,HELICOPTER,FB431 VH-ZVO Nautilus Aviation,2020-02-13T10:05:30+1100,2020-02-13T10:06:00+1100,-16.8879816666667,145.751733333333,0,0,-8,EVT_STANDARD,
300234060460220,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060460220,HELICOPTER,FB324 (VH-JBQ),2020-10-21T12:36:00+1100,2020-10-21T12:36:43+1100,-37.9720966666667,145.092955,0,0,21,EVT_STANDARD,UNKNOWN
300234062025000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062025000,HELICOPTER,HT229 VH-OXI - Touchdown Helicopters,2022-07-22T13:34:30+1000,2022-07-22T13:34:41+1000,-34.559305,150.789936666667,0,0,19,EVT_STANDARD,UNKNOWN
300434066713750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066713750,HELICOPTER,FB745 VH-ZGT Tasmanian Helicopters,2022-07-20T09:07:00+1000,2022-07-20T09:07:09+1000,-41.21873,146.41724,1,0,76,EVT_SHUTDOWN,UNKNOWN
300234067847530,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067847530,HELICOPTER,FB417 VH-XBO,2020-01-13T20:26:11+1100,2020-01-13T20:26:35+1100,-42.838745,147.50078,0,0,15,EVT_STANDARD,
300234010158500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010158500,HELICOPTER,FB226 VH-IHC AIR T&G,2020-05-05T16:05:10+1000,2020-05-05T16:05:50+1000,-28.8377716666667,153.554475,0,0,13,EVT_STANDARD,UNKNOWN
300234064225400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064225400,FIXED_WING,B580 VH-ODX Aerotech,2021-10-12T13:58:12+1100,2021-10-12T13:59:10+1100,-34.78668,138.63505,0,356,86,EVT_ENGINEON,UNKNOWN
300434063354740,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063354740,HELICOPTER,FB424 VH-WEB Calibre Aviation,2022-03-12T10:05:30+1100,2022-03-12T10:05:36+1100,-21.99888,148.03426,0,0,253,EVT_SHUTDOWN,UNKNOWN
300234063836480,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063836480,FIXED_WING,B426 - VH-NFY - Precision Aerial,2021-12-05T13:38:05+1100,2021-12-05T13:38:21+1100,-27.33721,149.94581,233,56,323,EVT_STANDARD,WATER
300234060255520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060255520,FIXED_WING,B410 VH-ZED R&M Aircraft,2020-01-26T16:50:36+1100,2020-01-26T16:51:06+1100,-32.5621,149.6165,0,30,477,EVT_STANDARD,
300234064224290,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064224290,FIXED_WING,B581 VH-OUF Aerotech,2021-11-01T18:51:00+1100,2021-11-01T18:51:13+1100,-34.78644,138.63442,0,216,16,EVT_ENGINEOFF,FOAM
300234062811810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062811810,FIXED_WING,B274 VH-EDG - Aircair Aviation,2020-01-22T05:41:20+1100,2020-01-22T05:41:24+1100,-30.2578833333333,149.77025,0,188,230,EVT_STANDARD,
D18000027,https://arena.nafc.org.au/tracking/api/ext/currentLocations/D18000027,HELICOPTER,HT366 VH-NSY Kestrel Aviation,2021-12-31T08:56:42+1100,2021-12-31T08:57:48+1100,-36.8990888267484,145.180398899025,0,0,135,EVT_STARTUP,UNKNOWN
H15000150,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H15000150,HELICOPTER,HT344 VH-KHY Kestrel Aviation,2022-01-20T17:18:14+1100,2022-01-20T17:18:18+1100,-36.898766961657,145.180801230383,0,0,145,EVT_ENGINEOFF,WATER
300434063016500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063016500,HELICOPTER,FB264 VH-HKB Forest Air,2021-07-23T13:19:24+1000,2021-07-23T13:21:11+1000,-35.90722,146.9123,1,0,200,EVT_SHUTDOWN,UNKNOWN
300434066004750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066004750,FIXED_WING,FS555 VH-TWX,2022-07-22T13:28:15+1000,2022-07-22T13:28:44+1000,-15.7841,128.71366,0,0,51,EVT_STANDARD,UNKNOWN
300234062907190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062907190,HELICOPTER,HT223 VH-OXE - Touchdown Helicopters,2022-07-21T11:52:30+1000,2022-07-21T11:52:46+1000,-34.4398883333333,150.896203333333,0,0,0,EVT_STANDARD,UNKNOWN
300234067947750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067947750,HELICOPTER,ZK-IJG,2022-04-01T07:53:21+1100,2022-04-01T07:54:52+1100,-39.7597467899323,176.682472229004,0,208,100,EVT_STANDARD,UNKNOWN
300434063118800,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063118800,HELICOPTER,ZK-HJS,2021-09-23T15:24:57+1000,2021-09-23T15:26:35+1000,-44.63367,168.92711,0,0,328,EVT_SHUTDOWN,UNKNOWN
300125010006560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125010006560,HELICOPTER,HT348 N161CG Coulson Aircrane,2021-03-01T11:31:03+1100,2021-03-01T11:32:08+1100,-37.8081475528139,144.914032282039,0,288,16,EVT_SHUTDOWN,UNKNOWN
I17000100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I17000100,HELICOPTER,ZK-IWS,2022-07-07T15:15:38+1000,2022-07-07T15:15:45+1000,-37.0325931022344,174.97496180199,0,0,45,EVT_SCHEDULED,UNKNOWN
300224010844660,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300224010844660,HELICOPTER,HT290 P2 CHY - Old,2021-02-06T08:34:19+1100,2021-02-06T08:35:22+1100,45.2583333333333,-122.764666666667,0,154,63,EVT_STANDARD,UNKNOWN
300434063287410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063287410,HELICOPTER,HT267 VH-UAN United Aero,2022-07-17T14:55:24+1000,2022-07-17T14:55:31+1000,-34.03993,150.68716,0,0,77,EVT_SHUTDOWN,UNKNOWN
300234066889420,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066889420,HELICOPTER,FB306 (VH-ECP),2020-09-17T16:16:29+1000,2020-09-17T16:20:24+1000,-37.9727116666667,145.092598333333,0,0,3,EVT_STANDARD,UNKNOWN
K08217278,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K08217278,HELICOPTER,VH-BAA (FB722),2022-05-12T14:08:57+1000,2022-05-12T14:09:05+1000,-42.8388466066583,147.506896855091,0,137,10,EVT_SCHEDULED,UNKNOWN
L18000004,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L18000004,FIXED_WING,FS201 VH-VJO NSW RFS,2022-07-22T13:13:06+1000,2022-07-22T13:19:24+1000,-33.6016775250935,150.783029359326,0,0,-35,EVT_SCHEDULED,UNKNOWN
300434063774240,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063774240,HELICOPTER,ZK-ITL,2022-06-23T09:53:12+1000,2022-06-23T09:53:19+1000,-45.86196,170.36288,0,0,28,EVT_SHUTDOWN,UNKNOWN
300434063532190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063532190,HELICOPTER,ZK-IDB,2022-07-22T13:46:00+1000,2022-07-22T13:46:12+1000,-44.88296,168.62191,257,157,1530,EVT_STANDARD,UNKNOWN
300434062796830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062796830,HELICOPTER,HT439 N365JA McDermott,2022-07-20T10:08:32+1000,2022-07-20T10:09:09+1000,-26.39868,152.91167,0,0,99,EVT_SHUTDOWN,UNKNOWN
H15000149,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H15000149,HELICOPTER,HT333 VH-KHW Kestrel Aviation,2022-07-12T13:26:02+1000,2022-07-12T13:26:09+1000,-36.8988849788572,145.181487875901,0,0,160,EVT_SCHEDULED,UNKNOWN
300434066914310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066914310,FIXED_WING,VH-JGU,2022-07-22T13:46:00+1000,2022-07-22T13:46:12+1000,-28.36237,137.62939,275,35,1570,EVT_STANDARD,UNKNOWN
300234061513290,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061513290,HELICOPTER,VH-UOA,2020-12-02T18:43:00+1100,2020-12-02T18:43:27+1100,-33.3512716666667,149.086411666667,0,0,966,EVT_STANDARD,UNKNOWN
300234064322370,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064322370,HELICOPTER,FB304 (VH-PXX),2020-10-20T14:35:30+1100,2020-10-20T14:35:46+1100,-37.97236,145.093203333333,0,0,26,EVT_STANDARD,UNKNOWN
300434066913270,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066913270,HELICOPTER,ZK-HMG,2022-07-22T13:47:30+1000,2022-07-22T13:47:41+1000,-44.69754,170.9328,161,269,678,EVT_STANDARD,UNKNOWN
300234066858220,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066858220,HELICOPTER,HT418 VH-SMI McDermott DV,2022-06-25T15:40:33+1000,2022-06-25T15:40:41+1000,-33.91755,150.99504,0,58,24,EVT_STANDARD,WATER
300434063327410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063327410,HELICOPTER,ZK-IFX,2022-07-22T13:23:56+1000,2022-07-22T13:24:09+1000,-45.41587,167.74052,0,0,245,EVT_SHUTDOWN,UNKNOWN
B8:F1:2A:3F:3F:1F,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B8:F1:2A:3F:3F:1F,VEHICLE,Refueller HT334 Kestrel Aviation,2021-03-17T10:40:35+1100,2021-03-17T10:40:35+1100,-36.89890947,145.18144433,0,0,96,EVT_CHECKIN,UNKNOWN
300434066712750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066712750,HELICOPTER,Aerospatiale Gazelle - N341ZL,2022-06-15T11:34:37+1000,2022-06-15T11:34:45+1000,-43.10444,147.85915,0,0,-80,EVT_SHUTDOWN,UNKNOWN
300034013304450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013304450,VEHICLE,x CAB 3 Fuel Truck 19	000 VOLVO,2022-06-10T11:48:31+1000,2022-06-10T11:48:37+1000,-34.9916666666667,138.92755,0,24,454,EVT_STANDARD,UNKNOWN
300434062688580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062688580,HELICOPTER,FB291 VH-YAM United Aero,2022-03-28T11:53:15+1100,2022-03-28T11:53:43+1100,-33.91827,150.99447,1,0,-394,EVT_STANDARD,UNKNOWN
300234062894850,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062894850,HELICOPTER,FB318 VH-PHN PHS,2022-07-22T11:06:20+1000,2022-07-22T11:06:55+1000,-37.9795816666667,145.094465,0,0,24,EVT_STANDARD,UNKNOWN
F19000006,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F19000006,HELICOPTER,HT204 VH-VJF NSW RFS,2022-07-21T16:03:06+1000,2022-07-21T16:03:13+1000,-33.9190901493755,150.988958641722,0,0,15,EVT_LANDING,UNKNOWN
300434063118750,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063118750,HELICOPTER,ZK-IUP,2022-07-21T09:25:00+1000,2022-07-21T09:25:22+1000,-45.02457,168.74124,0,0,381,EVT_SHUTDOWN,UNKNOWN
300234063780700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063780700,VEHICLE,FFA1-XN 07 KD - Aero Refuellers,2020-02-28T08:00:05+1100,2020-02-28T08:00:44+1100,-33.88058,151.06867,0,0,74,EVT_STANDARD,
300234064229250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064229250,FIXED_WING,B362 VH-FZX Field Air (AT-802AF),2022-07-05T12:15:06+1000,2022-07-05T12:15:13+1000,-35.5542,144.95094,0,256,100,EVT_ENGINEOFF,RETARDANT
300434062095390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062095390,HELICOPTER,FB701 VH-HRD Helicopter Resources,2021-10-29T19:01:02+1100,2021-10-29T19:01:12+1100,-32.09081,115.88395,0,0,44,EVT_SHUTDOWN,UNKNOWN
300434063114760,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063114760,HELICOPTER,ZK-HNQ,2022-07-22T13:47:45+1000,2022-07-22T13:47:57+1000,-43.91304,170.12766,0,0,552,EVT_STANDARD,UNKNOWN
300434062780260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062780260,HELICOPTER,VH-HOK Aerotech,2022-01-19T14:27:30+1100,2022-01-19T14:30:08+1100,-27.39895,141.81306,0,0,110,EVT_SHUTDOWN,UNKNOWN
300234060016220,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060016220,HELICOPTER,LS30 (VH-VJB),2020-09-15T14:42:30+1000,2020-09-15T14:42:53+1000,-37.9723666666667,145.092933333333,0,0,35,EVT_STANDARD,UNKNOWN
300434063111310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063111310,HELICOPTER,ZK-IDT,2022-07-21T11:30:25+1000,2022-07-21T11:30:32+1000,-45.02455,168.73797,0,0,365,EVT_SHUTDOWN,UNKNOWN
300125010220280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125010220280,FIXED_WING,B137 N137CG Coulson Aviation,2022-04-26T02:44:05+1000,2022-04-26T02:45:12+1000,33.6347734580314,-116.162414325744,0,0,-31,EVT_SHUTDOWN,UNKNOWN
300434063649870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063649870,HELICOPTER,ZK-ILO,2022-07-22T13:47:45+1000,2022-07-22T13:47:53+1000,-45.00835,168.70324,201,13,1071,EVT_STANDARD,UNKNOWN
300234068663480,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068663480,FIXED_WING,B858 VH-FZO CHAS,2022-03-14T10:33:55+1100,2022-03-14T10:38:05+1100,-23.49319,148.17932,8,237,173,EVT_STANDARD,WATER
300434063390370,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063390370,HELICOPTER,VH-IXX,2022-07-04T15:49:36+1000,2022-07-04T15:50:16+1000,-37.97229,145.09279,0,0,32,EVT_SHUTDOWN,UNKNOWN
300234010612150,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010612150,HELICOPTER,FB295 VH-ZUY TrueNorth Helicopters,2020-07-09T11:27:40+1000,2020-07-09T11:28:26+1000,-35.2706033333333,148.24222,0,312,257,EVT_STANDARD,UNKNOWN
K08217290,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K08217290,FIXED_WING,ZK-FDR,2022-07-22T12:10:49+1000,2022-07-22T12:10:55+1000,-43.4830920615635,172.538908133246,127,219,35,EVT_LANDING,UNKNOWN
J18000003,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J18000003,HELICOPTER,HT332 VH-KAC Kestrel Aviation,2022-07-22T12:17:54+1000,2022-07-22T12:18:02+1000,-36.8988045125843,145.180785137129,0,0,155,EVT_ENGINEOFF,UNKNOWN
I17000143,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I17000143,HELICOPTER,HT294 VH-TNG Truenorth Helicopters,2022-07-22T12:20:19+1000,2022-07-22T12:20:27+1000,-33.9166493390992,150.993893906383,0,0,40,EVT_SCHEDULED,WATER
300234064221320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064221320,FIXED_WING,FB610 VH-JID Dunn Aviation,2022-01-03T10:13:37+1100,2022-01-03T10:13:51+1100,-34.94617,117.80482,0,60,60,EVT_ENGINEOFF,WATER
300234030139260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234030139260,FIXED_WING,B219 VH-FNA Pays Air Service FIREBOSS,2022-07-01T09:25:29+1000,2022-07-01T09:26:09+1000,-32.037782,150.834011,0,0,237,EVT_STANDARD,UNKNOWN
300434063116870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063116870,VEHICLE,T4158-6835S-Aero Refuellers HT730 Aircrane,2021-12-01T16:00:32+1100,2021-12-01T16:00:35+1100,-34.9919,138.9276,1,0,451,EVT_SHUTDOWN,UNKNOWN
300025010529170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010529170,FIXED_WING,B134 N134CG Coulson Aviation,2020-01-23T13:15:03+1100,2020-01-23T13:15:53+1100,-35.985520610094,149.379885735408,208,227,1158,EVT_INFLIGHT,
300434063779230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063779230,FIXED_WING,BD273 VH-LVG AGAIR,2022-04-30T16:48:10+1000,2022-04-30T16:48:13+1000,-37.06914,142.74104,0,0,207,EVT_SHUTDOWN,UNKNOWN
300234065690590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065690590,VEHICLE,AR7959 - XBR496 - Aero Refuellers ,2022-02-03T15:34:31+1100,2022-02-03T15:42:29+1100,-34.81717,138.94001,1,0,382,EVT_SHUTDOWN,UNKNOWN
300234061422240,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061422240,VEHICLE,AO R5 Air Spt,2020-11-10T14:37:18+1100,2020-11-10T14:37:25+1100,-36.9571833333333,140.738866666667,0,264,35,EVT_STANDARD,UNKNOWN
